timestamp,service,consistency,latency_ms,success,error_message,conflict_detected
2025-08-30T03:23:25.684952,catalogo,eventual,7.351875305175781,True,,True
2025-08-30T03:23:25.796700,catalogo,eventual,5.509376525878906,True,,True
2025-08-30T03:23:25.909081,catalogo,eventual,6.269216537475586,True,,True
2025-08-30T03:23:26.024863,catalogo,eventual,5.957841873168945,True,,True
2025-08-30T03:23:26.148486,catalogo,eventual,9.841680526733398,True,,True
2025-08-30T03:23:26.261246,catalogo,eventual,5.575418472290039,True,,True
2025-08-30T03:23:26.376355,catalogo,eventual,9.372949600219727,True,,True
2025-08-30T03:23:26.488729,catalogo,eventual,7.049560546875,True,,True
2025-08-30T03:23:26.611371,catalogo,eventual,10.057210922241211,True,,True
2025-08-30T03:23:26.730217,catalogo,eventual,7.928133010864258,True,,True
2025-08-30T03:23:26.843077,catalogo,eventual,6.543874740600586,True,,True
2025-08-30T03:23:26.955387,catalogo,eventual,6.984710693359375,True,,True
2025-08-30T03:23:27.067677,catalogo,eventual,7.116794586181641,True,,True
2025-08-30T03:23:27.182562,catalogo,eventual,8.264303207397461,True,,True
2025-08-30T03:23:27.302485,catalogo,eventual,11.52658462524414,True,,True
2025-08-30T03:23:27.420554,catalogo,eventual,10.982990264892578,True,,True
2025-08-30T03:23:27.536764,catalogo,eventual,10.75434684753418,True,,True
2025-08-30T03:23:27.652587,catalogo,eventual,8.61215591430664,True,,True
2025-08-30T03:23:27.766752,catalogo,eventual,8.273601531982422,True,,True
2025-08-30T03:23:27.880693,catalogo,eventual,6.296634674072266,True,,True
2025-08-30T03:23:27.991697,catalogo,eventual,5.991697311401367,True,,True
2025-08-30T03:23:28.105806,catalogo,eventual,8.028507232666016,True,,True
2025-08-30T03:23:28.225240,catalogo,eventual,12.36867904663086,True,,True
2025-08-30T03:23:28.358055,catalogo,eventual,22.768497467041016,True,,True
2025-08-30T03:23:28.468642,catalogo,eventual,5.359888076782227,True,,True
2025-08-30T03:23:28.598738,catalogo,eventual,8.34512710571289,True,,True
2025-08-30T03:23:28.751181,catalogo,eventual,25.90012550354004,True,,True
2025-08-30T03:23:28.878331,catalogo,eventual,9.064912796020508,True,,True
2025-08-30T03:23:28.995151,catalogo,eventual,8.694648742675781,True,,True
2025-08-30T03:23:29.108664,catalogo,eventual,5.181074142456055,True,,True
2025-08-30T03:23:29.219199,catalogo,eventual,5.043983459472656,True,,True
2025-08-30T03:23:29.328804,catalogo,eventual,4.820108413696289,True,,True
2025-08-30T03:23:29.438300,catalogo,eventual,4.510164260864258,True,,True
2025-08-30T03:23:29.550692,catalogo,eventual,4.807233810424805,True,,True
2025-08-30T03:23:29.662936,catalogo,eventual,5.852222442626953,True,,True
2025-08-30T03:23:29.778328,catalogo,eventual,9.009122848510742,True,,True
2025-08-30T03:23:29.894586,catalogo,eventual,8.986949920654297,True,,True
2025-08-30T03:23:30.006327,catalogo,eventual,6.144285202026367,True,,True
2025-08-30T03:23:30.119823,catalogo,eventual,7.742643356323242,True,,True
2025-08-30T03:23:30.230555,catalogo,eventual,5.584478378295898,True,,True
2025-08-30T03:23:30.342138,catalogo,eventual,6.2160491943359375,True,,True
2025-08-30T03:23:30.465596,catalogo,eventual,12.840986251831055,True,,True
2025-08-30T03:23:30.576425,catalogo,eventual,5.183219909667969,True,,True
2025-08-30T03:23:30.712527,catalogo,eventual,21.55137062072754,True,,True
2025-08-30T03:23:30.826152,catalogo,eventual,7.731199264526367,True,,True
2025-08-30T03:23:30.949610,catalogo,eventual,12.170076370239258,True,,True
2025-08-30T03:23:31.061282,catalogo,eventual,5.536317825317383,True,,True
2025-08-30T03:23:31.171975,catalogo,eventual,5.483865737915039,True,,True
2025-08-30T03:23:31.284446,catalogo,eventual,5.713939666748047,True,,True
2025-08-30T03:23:31.409424,catalogo,eventual,12.42828369140625,True,,True
2025-08-30T03:23:31.523148,catalogo,eventual,6.524801254272461,True,,True
2025-08-30T03:23:31.654837,catalogo,eventual,12.746810913085938,True,,True
2025-08-30T03:23:31.789355,catalogo,eventual,13.896942138671875,True,,True
2025-08-30T03:23:31.902870,catalogo,eventual,6.840705871582031,True,,True
2025-08-30T03:23:32.021995,catalogo,eventual,9.509563446044922,True,,True
2025-08-30T03:23:32.134629,catalogo,eventual,7.8105926513671875,True,,True
2025-08-30T03:23:32.248698,catalogo,eventual,8.031845092773438,True,,True
2025-08-30T03:23:32.362253,catalogo,eventual,7.330656051635742,True,,True
2025-08-30T03:23:32.477126,catalogo,eventual,9.12618637084961,True,,True
2025-08-30T03:23:32.601953,catalogo,eventual,10.770797729492188,True,,True
2025-08-30T03:23:32.713282,catalogo,eventual,5.994319915771484,True,,True
2025-08-30T03:23:32.823661,catalogo,eventual,5.022287368774414,True,,True
2025-08-30T03:23:32.933845,catalogo,eventual,5.035638809204102,True,,True
2025-08-30T03:23:33.044311,catalogo,eventual,4.973888397216797,True,,True
2025-08-30T03:23:33.155435,catalogo,eventual,5.641698837280273,True,,True
2025-08-30T03:23:33.278581,catalogo,eventual,9.540319442749023,True,,True
2025-08-30T03:23:33.399388,catalogo,eventual,10.79559326171875,True,,True
2025-08-30T03:23:33.525036,catalogo,eventual,13.135671615600586,True,,True
2025-08-30T03:23:33.651607,catalogo,eventual,13.358831405639648,True,,True
2025-08-30T03:23:33.763345,catalogo,eventual,5.865812301635742,True,,True
2025-08-30T03:23:33.881643,catalogo,eventual,8.79216194152832,True,,True
2025-08-30T03:23:34.005978,catalogo,eventual,6.67262077331543,True,,True
2025-08-30T03:23:34.126371,catalogo,eventual,10.645151138305664,True,,True
2025-08-30T03:23:34.238855,catalogo,eventual,7.550239562988281,True,,True
2025-08-30T03:23:34.349980,catalogo,eventual,5.83195686340332,True,,True
2025-08-30T03:23:34.459778,catalogo,eventual,4.548549652099609,True,,True
2025-08-30T03:23:34.569453,catalogo,eventual,4.570245742797852,True,,True
2025-08-30T03:23:34.679085,catalogo,eventual,4.802465438842773,True,,True
2025-08-30T03:23:34.790484,catalogo,eventual,5.616664886474609,True,,True
2025-08-30T03:23:34.900025,catalogo,eventual,4.476308822631836,True,,True
2025-08-30T03:23:35.009683,catalogo,eventual,4.40526008605957,True,,True
2025-08-30T03:23:35.119790,catalogo,eventual,4.817485809326172,True,,True
2025-08-30T03:23:35.229427,catalogo,eventual,4.839420318603516,True,,True
2025-08-30T03:23:35.339553,catalogo,eventual,4.951000213623047,True,,True
2025-08-30T03:23:35.449382,catalogo,eventual,4.80198860168457,True,,True
2025-08-30T03:23:35.560468,catalogo,eventual,5.771636962890625,True,,True
2025-08-30T03:23:35.671469,catalogo,eventual,5.054473876953125,True,,True
2025-08-30T03:23:35.781564,catalogo,eventual,4.674196243286133,True,,True
2025-08-30T03:23:35.892111,catalogo,eventual,5.309820175170898,True,,True
2025-08-30T03:23:36.002433,catalogo,eventual,5.233049392700195,True,,True
2025-08-30T03:23:36.115618,catalogo,eventual,6.071805953979492,True,,True
2025-08-30T03:23:36.229701,catalogo,eventual,6.172418594360352,True,,True
2025-08-30T03:23:36.344480,catalogo,eventual,7.521629333496094,True,,True
2025-08-30T03:23:36.456732,catalogo,eventual,5.623817443847656,True,,True
2025-08-30T03:23:36.569526,catalogo,eventual,5.8536529541015625,True,,True
2025-08-30T03:23:36.684604,catalogo,eventual,7.430076599121094,True,,True
2025-08-30T03:23:36.796979,catalogo,eventual,5.828857421875,True,,True
2025-08-30T03:23:36.911655,catalogo,eventual,7.012367248535156,True,,True
2025-08-30T03:23:37.025314,catalogo,eventual,6.570100784301758,True,,True
2025-08-30T03:23:37.140978,catalogo,eventual,6.641864776611328,True,,True
2025-08-30T03:23:37.255400,catalogo,eventual,7.141828536987305,True,,True
2025-08-30T03:23:37.407413,catalogo,eventual,7.025718688964844,True,,True
2025-08-30T03:23:37.529144,catalogo,eventual,9.560346603393555,True,,True
2025-08-30T03:23:37.642767,catalogo,eventual,6.3915252685546875,True,,True
2025-08-30T03:23:37.782542,catalogo,eventual,13.669729232788086,True,,True
2025-08-30T03:23:37.931026,catalogo,eventual,14.489412307739258,True,,True
2025-08-30T03:23:38.053388,catalogo,eventual,14.793634414672852,True,,True
2025-08-30T03:23:38.171808,catalogo,eventual,11.23189926147461,True,,True
2025-08-30T03:23:38.286183,catalogo,eventual,6.901025772094727,True,,True
2025-08-30T03:23:38.405253,catalogo,eventual,11.066198348999023,True,,True
2025-08-30T03:23:38.526586,catalogo,eventual,13.915538787841797,True,,True
2025-08-30T03:23:38.662755,catalogo,eventual,17.493486404418945,True,,True
2025-08-30T03:23:38.776934,catalogo,eventual,7.648468017578125,True,,True
2025-08-30T03:23:38.887234,catalogo,eventual,5.0296783447265625,True,,True
2025-08-30T03:23:39.006882,catalogo,eventual,6.488561630249023,True,,True
2025-08-30T03:23:39.118395,catalogo,eventual,6.09278678894043,True,,True
2025-08-30T03:23:39.243213,catalogo,eventual,11.926651000976562,True,,True
2025-08-30T03:23:39.353867,catalogo,eventual,4.775762557983398,True,,True
2025-08-30T03:23:39.466620,catalogo,eventual,6.087303161621094,True,,True
2025-08-30T03:23:39.580120,catalogo,eventual,6.409406661987305,True,,True
2025-08-30T03:23:39.690251,catalogo,eventual,4.838228225708008,True,,True
2025-08-30T03:23:39.800576,catalogo,eventual,5.099058151245117,True,,True
2025-08-30T03:23:39.911027,catalogo,eventual,4.773378372192383,True,,True
2025-08-30T03:23:40.026324,catalogo,eventual,6.376981735229492,True,,True
2025-08-30T03:23:40.175432,catalogo,eventual,5.360126495361328,True,,True
2025-08-30T03:23:40.288960,catalogo,eventual,4.652500152587891,True,,True
2025-08-30T03:23:40.404674,catalogo,eventual,7.083892822265625,True,,True
2025-08-30T03:23:40.518424,catalogo,eventual,6.363391876220703,True,,True
2025-08-30T03:23:40.631286,catalogo,eventual,6.309986114501953,True,,True
2025-08-30T03:23:40.778507,catalogo,eventual,14.91236686706543,True,,True
2025-08-30T03:23:40.891110,catalogo,eventual,6.061553955078125,True,,True
2025-08-30T03:23:41.006844,catalogo,eventual,6.473779678344727,True,,True
2025-08-30T03:23:41.209431,catalogo,eventual,95.9925651550293,True,,True
2025-08-30T03:23:41.334140,catalogo,eventual,13.871431350708008,True,,True
2025-08-30T03:23:41.450407,catalogo,eventual,7.653951644897461,True,,True
2025-08-30T03:23:41.564065,catalogo,eventual,8.370637893676758,True,,True
2025-08-30T03:23:41.675387,catalogo,eventual,5.4759979248046875,True,,True
2025-08-30T03:23:41.785972,catalogo,eventual,5.225419998168945,True,,True
2025-08-30T03:23:41.896949,catalogo,eventual,5.2776336669921875,True,,True
2025-08-30T03:23:42.007913,catalogo,eventual,4.978656768798828,True,,True
2025-08-30T03:23:42.119530,catalogo,eventual,6.068706512451172,True,,True
2025-08-30T03:23:42.234416,catalogo,eventual,7.421255111694336,True,,True
2025-08-30T03:23:42.344147,catalogo,eventual,4.866123199462891,True,,True
2025-08-30T03:23:42.454226,catalogo,eventual,4.987239837646484,True,,True
2025-08-30T03:23:42.578549,catalogo,eventual,12.840509414672852,True,,True
2025-08-30T03:23:42.719601,catalogo,eventual,25.09784698486328,True,,True
2025-08-30T03:23:42.832727,catalogo,eventual,6.947994232177734,True,,True
2025-08-30T03:23:42.964422,catalogo,eventual,19.761085510253906,True,,True
2025-08-30T03:23:43.074549,catalogo,eventual,4.9114227294921875,True,,True
2025-08-30T03:23:43.186406,catalogo,eventual,5.547046661376953,True,,True
2025-08-30T03:23:43.300939,catalogo,eventual,7.350444793701172,True,,True
2025-08-30T03:23:43.411754,catalogo,eventual,5.274534225463867,True,,True
2025-08-30T03:23:43.535487,catalogo,eventual,11.871814727783203,True,,True
2025-08-30T03:23:43.645593,catalogo,eventual,4.974842071533203,True,,True
2025-08-30T03:23:43.755865,catalogo,eventual,4.724740982055664,True,,True
2025-08-30T03:23:43.866006,catalogo,eventual,4.7893524169921875,True,,True
2025-08-30T03:23:43.976771,catalogo,eventual,5.192756652832031,True,,True
2025-08-30T03:23:44.090021,catalogo,eventual,6.68644905090332,True,,True
2025-08-30T03:23:44.201324,catalogo,eventual,6.125211715698242,True,,True
2025-08-30T03:23:44.311957,catalogo,eventual,5.16510009765625,True,,True
2025-08-30T03:23:44.422267,catalogo,eventual,4.950284957885742,True,,True
2025-08-30T03:23:44.532932,catalogo,eventual,5.323886871337891,True,,True
2025-08-30T03:23:44.643279,catalogo,eventual,5.190610885620117,True,,True
2025-08-30T03:23:44.770120,catalogo,eventual,9.49716567993164,True,,True
2025-08-30T03:23:44.907259,catalogo,eventual,17.03166961669922,True,,True
2025-08-30T03:23:45.037455,catalogo,eventual,14.857769012451172,True,,True
2025-08-30T03:23:45.168455,catalogo,eventual,17.843246459960938,True,,True
2025-08-30T03:23:45.288695,catalogo,eventual,13.506412506103516,True,,True
2025-08-30T03:23:45.405351,catalogo,eventual,10.412931442260742,True,,True
2025-08-30T03:23:45.519458,catalogo,eventual,8.572578430175781,True,,True
2025-08-30T03:23:45.632403,catalogo,eventual,6.840705871582031,True,,True
2025-08-30T03:23:45.743402,catalogo,eventual,5.47480583190918,True,,True
2025-08-30T03:23:45.853531,catalogo,eventual,4.70733642578125,True,,True
2025-08-30T03:23:45.963852,catalogo,eventual,4.839658737182617,True,,True
2025-08-30T03:23:46.073822,catalogo,eventual,4.7512054443359375,True,,True
2025-08-30T03:23:46.184656,catalogo,eventual,5.365133285522461,True,,True
2025-08-30T03:23:46.294586,catalogo,eventual,4.51207160949707,True,,True
2025-08-30T03:23:46.404771,catalogo,eventual,4.654407501220703,True,,True
2025-08-30T03:23:46.514389,catalogo,eventual,4.466056823730469,True,,True
2025-08-30T03:23:46.624423,catalogo,eventual,5.034208297729492,True,,True
2025-08-30T03:23:46.735688,catalogo,eventual,5.606889724731445,True,,True
2025-08-30T03:23:46.845597,catalogo,eventual,4.646778106689453,True,,True
2025-08-30T03:23:46.955687,catalogo,eventual,4.617214202880859,True,,True
2025-08-30T03:23:47.065533,catalogo,eventual,4.489421844482422,True,,True
2025-08-30T03:23:47.176783,catalogo,eventual,6.008386611938477,True,,True
2025-08-30T03:23:47.287080,catalogo,eventual,4.979848861694336,True,,True
2025-08-30T03:23:47.399748,catalogo,eventual,6.59489631652832,True,,True
2025-08-30T03:23:47.511742,catalogo,eventual,5.499601364135742,True,,True
2025-08-30T03:23:47.623196,catalogo,eventual,5.720376968383789,True,,True
2025-08-30T03:23:47.734196,catalogo,eventual,5.690574645996094,True,,True
2025-08-30T03:23:47.851539,catalogo,eventual,5.839347839355469,True,,True
2025-08-30T03:23:47.982711,catalogo,eventual,14.920711517333984,True,,True
2025-08-30T03:23:48.104508,catalogo,eventual,5.467414855957031,True,,True
2025-08-30T03:23:48.238585,catalogo,eventual,13.169527053833008,True,,True
2025-08-30T03:23:48.389967,catalogo,eventual,30.085086822509766,True,,True
2025-08-30T03:23:48.500243,catalogo,eventual,5.317449569702148,True,,True
2025-08-30T03:23:48.626227,catalogo,eventual,10.024309158325195,True,,True
2025-08-30T03:23:48.739044,catalogo,eventual,7.782697677612305,True,,True
2025-08-30T03:23:48.855114,catalogo,eventual,8.076190948486328,True,,True
2025-08-30T03:23:48.975956,catalogo,eventual,12.523174285888672,True,,True
2025-08-30T03:23:49.096753,catalogo,eventual,9.784460067749023,True,,True
2025-08-30T03:23:49.212532,catalogo,eventual,7.708311080932617,True,,True
2025-08-30T03:23:49.349287,catalogo,eventual,16.669750213623047,True,,True
2025-08-30T03:23:49.466076,catalogo,eventual,10.31947135925293,True,,True
2025-08-30T03:23:49.582348,catalogo,eventual,10.126113891601562,True,,True
2025-08-30T03:23:49.696899,catalogo,eventual,8.379936218261719,True,,True
2025-08-30T03:23:49.808547,catalogo,eventual,5.862236022949219,True,,True
2025-08-30T03:23:49.919386,catalogo,eventual,5.541563034057617,True,,True
2025-08-30T03:23:50.031213,catalogo,eventual,5.00798225402832,True,,True
2025-08-30T03:23:50.142180,catalogo,eventual,5.106449127197266,True,,True
2025-08-30T03:23:50.252586,catalogo,eventual,5.291461944580078,True,,True
2025-08-30T03:23:50.364456,catalogo,eventual,6.094217300415039,True,,True
2025-08-30T03:23:50.487924,catalogo,eventual,12.406349182128906,True,,True
2025-08-30T03:23:50.597769,catalogo,eventual,5.128145217895508,True,,True
2025-08-30T03:23:50.709764,catalogo,eventual,5.932092666625977,True,,True
2025-08-30T03:23:50.855722,catalogo,eventual,5.684375762939453,True,,True
2025-08-30T03:23:50.974843,catalogo,eventual,9.199857711791992,True,,True
2025-08-30T03:23:51.091686,catalogo,eventual,10.219335556030273,True,,True
2025-08-30T03:23:51.210812,catalogo,eventual,8.045196533203125,True,,True
2025-08-30T03:23:51.326832,catalogo,eventual,8.779287338256836,True,,True
2025-08-30T03:23:51.437166,catalogo,eventual,5.273580551147461,True,,True
2025-08-30T03:23:51.582903,catalogo,eventual,24.613618850708008,True,,True
2025-08-30T03:23:51.693096,catalogo,eventual,5.296945571899414,True,,True
2025-08-30T03:23:51.804400,catalogo,eventual,5.114078521728516,True,,True
2025-08-30T03:23:51.915879,catalogo,eventual,4.984617233276367,True,,True
2025-08-30T03:23:52.026494,catalogo,eventual,5.309104919433594,True,,True
2025-08-30T03:23:52.136983,catalogo,eventual,5.028009414672852,True,,True
2025-08-30T03:23:52.247362,catalogo,eventual,5.092382431030273,True,,True
2025-08-30T03:23:52.357014,catalogo,eventual,4.659414291381836,True,,True
2025-08-30T03:23:52.467020,catalogo,eventual,5.094289779663086,True,,True
2025-08-30T03:23:52.578434,catalogo,eventual,5.56492805480957,True,,True
2025-08-30T03:23:52.688603,catalogo,eventual,4.864931106567383,True,,True
2025-08-30T03:23:52.797680,catalogo,eventual,4.390716552734375,True,,True
2025-08-30T03:23:52.908151,catalogo,eventual,5.2814483642578125,True,,True
2025-08-30T03:23:53.018327,catalogo,eventual,4.796743392944336,True,,True
2025-08-30T03:23:53.128085,catalogo,eventual,4.68134880065918,True,,True
2025-08-30T03:23:53.238851,catalogo,eventual,5.840301513671875,True,,True
2025-08-30T03:23:53.357287,catalogo,eventual,11.390924453735352,True,,True
2025-08-30T03:23:53.466756,catalogo,eventual,4.711389541625977,True,,True
2025-08-30T03:23:53.577322,catalogo,eventual,5.07807731628418,True,,True
2025-08-30T03:23:53.721893,catalogo,eventual,32.93561935424805,True,,True
2025-08-30T03:23:53.845202,catalogo,eventual,12.331962585449219,True,,True
2025-08-30T03:23:53.980417,catalogo,eventual,18.723487854003906,True,,True
2025-08-30T03:23:54.092149,catalogo,eventual,5.714654922485352,True,,True
2025-08-30T03:23:54.202548,catalogo,eventual,5.28717041015625,True,,True
2025-08-30T03:23:54.316004,catalogo,eventual,6.296873092651367,True,,True
2025-08-30T03:23:54.429160,catalogo,eventual,6.30640983581543,True,,True
2025-08-30T03:23:54.542235,catalogo,eventual,6.184577941894531,True,,True
2025-08-30T03:23:54.652603,catalogo,eventual,4.824161529541016,True,,True
2025-08-30T03:23:54.762890,catalogo,eventual,5.295038223266602,True,,True
2025-08-30T03:23:54.874741,catalogo,eventual,5.821704864501953,True,,True
2025-08-30T03:23:54.984479,catalogo,eventual,4.562616348266602,True,,True
2025-08-30T03:23:55.095022,catalogo,eventual,5.174875259399414,True,,True
2025-08-30T03:23:55.205543,catalogo,eventual,4.999637603759766,True,,True
2025-08-30T03:23:55.316595,catalogo,eventual,5.10859489440918,True,,True
2025-08-30T03:23:55.427694,catalogo,eventual,6.052732467651367,True,,True
2025-08-30T03:23:55.538917,catalogo,eventual,5.161285400390625,True,,True
2025-08-30T03:23:55.649610,catalogo,eventual,4.648923873901367,True,,True
2025-08-30T03:23:55.765394,catalogo,eventual,5.867719650268555,True,,True
2025-08-30T03:23:55.883157,catalogo,eventual,7.905483245849609,True,,True
2025-08-30T03:23:55.999405,catalogo,eventual,9.23609733581543,True,,True
2025-08-30T03:23:56.116590,catalogo,eventual,8.299827575683594,True,,True
2025-08-30T03:23:56.231943,catalogo,eventual,7.839441299438477,True,,True
2025-08-30T03:23:56.343701,catalogo,eventual,6.293296813964844,True,,True
2025-08-30T03:23:56.455682,catalogo,eventual,6.618022918701172,True,,True
2025-08-30T03:23:56.567381,catalogo,eventual,5.549192428588867,True,,True
2025-08-30T03:23:56.677545,catalogo,eventual,4.858493804931641,True,,True
2025-08-30T03:23:56.787845,catalogo,eventual,5.324363708496094,True,,True
2025-08-30T03:23:56.897982,catalogo,eventual,5.00178337097168,True,,True
2025-08-30T03:23:57.009086,catalogo,eventual,5.347013473510742,True,,True
2025-08-30T03:23:57.119473,catalogo,eventual,5.065202713012695,True,,True
2025-08-30T03:23:57.230671,catalogo,eventual,5.402326583862305,True,,True
2025-08-30T03:23:57.341602,catalogo,eventual,5.393743515014648,True,,True
2025-08-30T03:23:57.452132,catalogo,eventual,5.168437957763672,True,,True
2025-08-30T03:23:57.562855,catalogo,eventual,5.433320999145508,True,,True
2025-08-30T03:23:57.673436,catalogo,eventual,5.013704299926758,True,,True
2025-08-30T03:23:57.785606,catalogo,eventual,5.516290664672852,True,,True
2025-08-30T03:23:57.896984,catalogo,eventual,5.769252777099609,True,,True
2025-08-30T03:23:58.008805,catalogo,eventual,5.614519119262695,True,,True
2025-08-30T03:23:58.120183,catalogo,eventual,5.426168441772461,True,,True
2025-08-30T03:23:58.233558,catalogo,eventual,6.232261657714844,True,,True
2025-08-30T03:23:58.349033,catalogo,eventual,8.349418640136719,True,,True
2025-08-30T03:23:58.459806,catalogo,eventual,5.368709564208984,True,,True
2025-08-30T03:23:58.570085,catalogo,eventual,5.298376083374023,True,,True
2025-08-30T03:23:58.681625,catalogo,eventual,6.003856658935547,True,,True
2025-08-30T03:23:58.794228,catalogo,eventual,6.085634231567383,True,,True
2025-08-30T03:23:58.906012,catalogo,eventual,5.811452865600586,True,,True
2025-08-30T03:23:59.016786,catalogo,eventual,5.499839782714844,True,,True
2025-08-30T03:23:59.129039,catalogo,eventual,5.858421325683594,True,,True
2025-08-30T03:23:59.240776,catalogo,eventual,5.841970443725586,True,,True
2025-08-30T03:23:59.355457,catalogo,eventual,6.306171417236328,True,,True
2025-08-30T03:23:59.468316,catalogo,eventual,6.943464279174805,True,,True
2025-08-30T03:23:59.580979,catalogo,eventual,6.596088409423828,True,,True
2025-08-30T03:23:59.694695,catalogo,eventual,7.241487503051758,True,,True
2025-08-30T03:23:59.805315,catalogo,eventual,5.1059722900390625,True,,True
2025-08-30T03:23:59.917131,catalogo,eventual,5.0144195556640625,True,,True
2025-08-30T03:24:00.035132,catalogo,eventual,5.148887634277344,True,,True
2025-08-30T03:24:00.151029,catalogo,eventual,6.06226921081543,True,,True
2025-08-30T03:24:00.271472,catalogo,eventual,8.335590362548828,True,,True
2025-08-30T03:24:00.390289,catalogo,eventual,7.821559906005859,True,,True
2025-08-30T03:24:00.515403,catalogo,eventual,18.244504928588867,True,,True
2025-08-30T03:24:00.633601,catalogo,eventual,11.369705200195312,True,,True
2025-08-30T03:24:00.746231,catalogo,eventual,7.195949554443359,True,,True
2025-08-30T03:24:00.857636,catalogo,eventual,5.66554069519043,True,,True
2025-08-30T03:24:00.969002,catalogo,eventual,5.917787551879883,True,,True
2025-08-30T03:24:01.082587,catalogo,eventual,5.652666091918945,True,,True
2025-08-30T03:24:01.193885,catalogo,eventual,5.676031112670898,True,,True
2025-08-30T03:24:01.304486,catalogo,eventual,5.0563812255859375,True,,True
2025-08-30T03:24:01.416808,catalogo,eventual,6.474733352661133,True,,True
2025-08-30T03:24:01.530094,catalogo,eventual,6.378889083862305,True,,True
2025-08-30T03:24:01.645830,catalogo,eventual,7.866144180297852,True,,True
2025-08-30T03:24:01.757057,catalogo,eventual,5.553960800170898,True,,True
2025-08-30T03:24:01.869127,catalogo,eventual,6.577253341674805,True,,True
2025-08-30T03:24:01.980305,catalogo,eventual,4.926204681396484,True,,True
2025-08-30T03:24:02.092593,catalogo,eventual,6.000041961669922,True,,True
2025-08-30T03:24:02.205229,catalogo,eventual,6.058692932128906,True,,True
2025-08-30T03:24:02.315686,catalogo,eventual,4.539012908935547,True,,True
2025-08-30T03:24:02.431155,catalogo,eventual,5.586385726928711,True,,True
2025-08-30T03:24:02.546119,catalogo,eventual,7.2803497314453125,True,,True
2025-08-30T03:24:02.662537,catalogo,eventual,8.088827133178711,True,,True
2025-08-30T03:24:02.780407,catalogo,eventual,8.014917373657227,True,,True
2025-08-30T03:24:02.912222,catalogo,eventual,9.300947189331055,True,,True
2025-08-30T03:24:03.056676,catalogo,eventual,25.17223358154297,True,,True
2025-08-30T03:24:03.168107,catalogo,eventual,5.988597869873047,True,,True
2025-08-30T03:24:03.280178,catalogo,eventual,5.623340606689453,True,,True
2025-08-30T03:24:03.401173,catalogo,eventual,11.094093322753906,True,,True
2025-08-30T03:24:03.518428,catalogo,eventual,9.500741958618164,True,,True
2025-08-30T03:24:03.633860,catalogo,eventual,9.84644889831543,True,,True
2025-08-30T03:24:03.749224,catalogo,eventual,9.73200798034668,True,,True
2025-08-30T03:24:03.864319,catalogo,eventual,8.515357971191406,True,,True
2025-08-30T03:24:03.978077,catalogo,eventual,6.946802139282227,True,,True
2025-08-30T03:24:04.090282,catalogo,eventual,6.782054901123047,True,,True
2025-08-30T03:24:04.201203,catalogo,eventual,5.822896957397461,True,,True
2025-08-30T03:24:04.312927,catalogo,eventual,5.4225921630859375,True,,True
2025-08-30T03:24:04.423923,catalogo,eventual,4.698038101196289,True,,True
2025-08-30T03:24:04.533857,catalogo,eventual,4.825353622436523,True,,True
2025-08-30T03:24:04.644434,catalogo,eventual,4.782199859619141,True,,True
